Date,Stars,Comment,Sentiment
14/03/2017,1,i was having my 18 yr old son picked up and the driver was texting and driving and i told him not to cancelled my ride and now my account is disabled it gets better im trying to resolve my issue and they are trying to tell me that the email on file doesnt match the one in their records i only use the one email so im not getting any help so i have moved to lyft screw uber,worst
14/03/2017,5,we love uber we have never had to wait over three minutes for a ride the cars are always clean and every driver has been courteous and professional and speaks audible english we have yet to meet one that does not enjoy working for uber,best
13/03/2017,1,this morning i ordered a cab at 545 am on my app my credit card was charged the app said driver was 5 minutes away it showed the car going further from my home after 20 mins i called driver 2 times he did not pick up i cancelled the car 5 mins later total of 25 mins i ordered a new cab on app that came in 5 mins they charged me for ride and cancellation fee i emailed them since there is no customer service number and they basically told me because i cancelled im being charged they are crazy and basically called me a liar why would i order another cab if i was lying and they refuse to credit my card so now i had to cancel my card i will never ever ever use their service again they even put in my wrong address they are crooks imagine how many people they get this way its disgusting,worst
13/03/2017,1,i used uber to go to a stressful drs appointment and wish i would have driven myself if i could have the vehicle was a mess it smelled awful and the leather seats were sticky i was afraid to ask why it was a bad trip anyway because the place i was going is very traffic busy the driver swerved in and out of traffic and at least 10 miles over the speed limit and very rude,worst
12/03/2017,1,i lost my cell phone in an uber vehicle on a vacation to las vegas  trying to track down the driver was a 12 day nightmare  ubers doesnt really have a customer service  they have a few people available on twitter or a uber lost item report that will eventually get a response  first uber does not have a lost item link of their website home page or app  they also demand full rude detail drivers name date of trip cost of trip time of trip and pickup and drop off locations  so if you lost your phone and dont have access to their app or a computer your screwed  i send various uber contacts a minimum of 25 messages  only when i purchased another iphone and another sim card from my service provider could i go through the secure process to use my old phone number and get into the app to get the ride detail  so i give them the detail that they could have looked up any time and they basically tell me that the driver has my phone and that i need to contact the driver through the app to get my phone back  then then scolded me for opening multiple threads containing the sme issue and sid my case was closed  i complained asking them how they could close my case when i do not have my phone back they did not reply because they dont care  i went through their  contact the driver process 7 times over 4 days and no one ever answered  only on my 8th try did i reach the driver 12 days after it was lost in the car  uber is an arrogant rude company that does not care about providing customer service  the have no toll free numbers for customers and their online support is terrible  they tell you that they have sent you several dms  i said i looked and could not find any direct messages from them  thats because the messages are hidden in their app under a help link  how are customers supposed to know that  i now use lyft and they are awesome and will never ever use uber again  i want to be very clear the driver is not the problem when i was finally able to reach him he was polite and very helpful  this is all ubers rude unfriendly business model,worst
12/03/2017,1,drivers are allowed to cancel for no reason and the customer is charged a cancellation fee is this ubers new scam,worst
12/03/2017,1,figure out how risky it is that uber can charge right into your credit card whatever they want after the fact one day on the same route i was charged 3 times as much as with other driver some uber driver intentionally took a longer route to get to my destination to charge me more i did not know until after the trip when i check my emails by end of the day it was too late and it was very hard to find a right subject to submit a complaint with uber their customer service is horrible they dont listen to your complaint they are just using patterns of reply i will not use uber again as i think some uber drivers have a way to rob customers,worst
12/03/2017,5,uber tries very hard to give the rider a great rideshare experience i have taken uber many times and have met some wonderful drivers always on time carsuv always clean,best
12/03/2017,3,uber is very convenient however unlike when it started visually anyone can be a driver their ability to keep quality control is not working now more dirty uncomfortable cars rude arrogant barely can speak english cs a nightmare,average
11/03/2017,5,uber has been a stellar solution for commuting in my home area of northern va seems ive only had one issue and it was resolved within 24 hrs  the driver did not use the shortest route possible i was immediately refunded the difference each driver has been great in operation of the vehicle and demeanor ive also used uber in washington and fl,best
10/03/2017,1,do you know why their overall rating is only 2 stars_x000d_allow me to clarify_x000d_on tuesday i called for a car at 10am without bothering to confirm my address the driver came to the wrong place and left without a call_x000d_next driver cancelled too_x000d_my first patient cancelled_x000d_today the driver actually called for directions and cancelled no message from uber so i stood there on crutches in the snow waiting_x000d_then i couldnt connect to uber and there is no direct telephone or complaint number_x000d_finally took a yellow cab_x000d_lyft ride next time_x000d_dump uber and move to lyft_x000d_eric berger md,worst
09/03/2017,2,uber has been gradually allowing drivers with poor reviews to work fro them  i have had safety issues and even a driver who was clearly under the influence among other safety issues  when i cancel a ride due to low review scoring by other passengers they have charged me cancellation fees and refused to refund me the 2  this happened three times in a row where i cancelled those trips within less than 24 hours  lyft allows me to cancel trips if i do not like the drivers review score and has now configured me to ride with drivers with a 46 score or above  i will try lyft cabify juno or via before choosing uber as i am sure other companies will come into the market and provide much better services to compete with uber,worst
09/03/2017,1,i requested an uber from la to pasadena which was quoted at an estimated 2200 i was charged the full price and my 20 discount for getting uber a new client through the use of my referral promo code was removed from my account and not honored i wasnt aware of this until i took my return trip home where i was charged about 5 dollars more once again my second 20 discount was removed from my account but was not honored i was charged the full amount of the trip ,worst
09/03/2017,1,uber has been gradually allowing drivers with poor reviews to work for them i have had safety issues and even a driver who was clearly under the influence among other safety issues re uber drivers when ive canceled a ride due to low review scoring by other passengers they have charged me cancellation fees and refused to refund me the 2 this happened three times in a row where i cancelled those trips within less than 24 hours,worst
09/03/2017,1,i had 3 free rides i have booked a uber ride from ramakrishna ashram bangalore to jaynagar 4th block bangalore i paid 500 rs even though the distance is less the distance was around 67km but i paid 500 which is really not fair im very upset with the uber service please clarify my query i will be waiting for your kind reply,worst
09/03/2017,3,uber is great for the rider they get quick service poor pay for the drivers due to a flooded market no concern given to the fact that if you hire too many drivers there will not be enough riders to make the trips worth your time in fuel,average
08/03/2017,4,i have had some great uber rides and one that was outright dangerous the dangerous one was a driver in philadelphia who did not have enough room in her old car for my luggage had the rap music turned up so loud i could not hear my phone and she texted all the way to the airport but overall they have been pretty good toronto has drivers that i can not even understand due to their accents the cities that i find best are phoenix denver and las vegas,best
07/03/2017,1,overpriced for going small distances treats employees awful lets underage children order rides find better service they just f people all day,worst
07/03/2017,1,these bastards wasted so much of my time declined me for joining up then told me to go get the driver accreditation after getting it they still declined kuunts,worst
07/03/2017,1,working 8 hours shift then i decided to do my grocery shopping and get uber to take me home in a snowy night when i requested uber it was giving me another address to go there and wait for uber on the main road so when i could do that with having 7 bags of shopping then i would have taken a bus for 4 rather than paying 25 for the uber _x000d_it happened with me 3 times so i kept cancelling them and calling for capital taxi _x000d_the place where i work is a big mall and i work there and do my grocery from loblaws then always tried to get uber but didnt work with me for the last 3 times _x000d_so i kept using capital taxi since then i was ur customer used uber a lot but not anymore,worst
07/03/2017,1,i am disabled and i waited for uber out in the cold and wind for almost 20 minutes when the guy said it was 4 minutes down to 1 min but never came he was lost at the gas station which isnt the address i gave him its at the corner further than i could walk i finally got a new cab after 20 min the cab driver on the way there got off the freeway on the wrong street and had to turn around he charged me for his mistake and the other cab driver he charged me cancellation fee i tried to speak to uber but they have generic answers and dont treat your questions or concerns case by case maybe i should try lyft i heard from a few people it is better,worst
07/03/2017,2,i only use uber during out of town trips recently while in new orleans i was charged more than initially quoted on two trips ubers customer service did not bother to investigate the complaint but just simply sent a form letter stating that they charged correctly and that the matter is resolved,worst
07/03/2017,5,i had to use uber for a few occasions when my car needed repair i used the app which is really convenient to use it shows you what cars are in your local area how close they are to your location they show you who the driver is and approximately how soon they can arrive i found that my drivers were polite good drivers i will use them again as needed,best
06/03/2017,1,awful experience fro ohare  to home in double time didnt know that pool gives them the right to drive all other towns  will not use them against,worst
06/03/2017,1,i got quoted for 45 and ended up paying 64 the driver purposely drove through a  ton of tolls stay away from uberesp from dfw,worst
06/03/2017,1,we booked a taxi from leeds to sowerby bridge on saturday before we got in the taxi we asked how much it would cost and the driver said he didnt know and you should have an email we did not receive any message to tell us the cost if we had we would  not of got in the taxi it cost us 90 for what should of been a 32 trip there were lots of empty uber taxis driving round waiting to pick people up so the demand was not high now i can understand d why there was the inflated price of 28 is crazy and no need im shocked disappointed and will not be using uber again i do not agree with not been told the price before we got in how can you charge someone without knowing the cost in first place we had no choice but in to the car as it was late and cold and we had already ordered it,worst
06/03/2017,1,i set up an appointment for a ride on march 4th for a pickup at my location to a ride to my doctor at 160 kimel forest park drive pickup window was 945 to 10 am the driver no call no showed me so after i realized he was not coming like i found another uber driver that could take me to my dr appointment well unfortunately by the time we got there i was already past my appointment time seven minutes or so so they would not honor my appointment they told me i had to pay a rescheduling fee because i didnt cancel my appointment within 24 hours well there would have been no reason to cancel the appointment if the original uber driver was on time to take me to my doctor so once i found out from my doctor after i paid my fee i meet lee called uber back for a pickup from 140 kimel forest park drive back to my residence at  ,worst
06/03/2017,1,requested a pickup at disneyland hotel driver was 10 minutes away car never showed as moving so i texted driver driver texted back that he was arriving at hotel but didnt and at this point it had been 25 minutes i called driver and he told me to walk past amc theater in downtown disney and he was a couple blocks past there that would be about a 20  30 minute walk he refused to come to hotel â said he was not allowed to enter property which is not true driver hung up and i was charged a cancel fee plus had to pay 125 for last minute taxi to lax uber useless in disputing fees and zero ability to talk to a human they just send email saying they reviewed complaint and charges appropriate will never use uber again total scam,worst
06/03/2017,1,on feb 14th night i was boarding an uber cab that my daughter booked when the driver started without checking if i got in or door was closed result was that my right foot came under the wheel of the car i had to shout at him to stop i asked him to reverse the car and it took him a good five minutes before he inched back a bit i told him to reverse more as my foot was still stuck passersby had to yell at him before he decided to move back the pain was unbearable i did not go to the hospital then as the insurance was left back in my daughters apartment,worst
06/03/2017,5,i recently had the need for transportation while in tampa fl assisting my sisterinlaw with a medical issue we flew there from texas and were told to try uber instead of a regular taxi we did and we both were pleased that the vehicles were clean the drivers friendly and the prices much better than taxis i know because the cost from the airport to the hotel in a taxi cost me 2x the cost of returning to airport from hotel in an uber car,best
05/03/2017,1,we were at the pick up point in little italy san diego california from the moment we ordered an uber ride our driver never showed up we had to request another uber driver who took us to the airport uber refused to return this incorrect cancellation fee,worst
05/03/2017,1,this is my first experience using uber i called for a ride and was given a price 1100 i accepted the ride and was overall happy with the prompt pick up and driver later that month i reviewed my charge card and noticed i was billed again by uber the next day for an additional 1300 when i emailed and complained the answer was the driver was unable to calculate the price correctly i cannot believe uber can charge my card without my consent the fact the driver made a mistake is not my problem and the agreed cost should not be altered,worst
05/03/2017,4,some of the drivers are creepy some of the passengers are rude i dont like the surges as a passenger but its cool for the drivers,best
05/03/2017,5,my husband and i were staying at a hotel in chicago we were going out to dinner and knew wed need a cab the line for a cab was so long and it was moving very slowly our daughter was with us and she called an uber and it was there in 5 minutes if we had waited in that long line we would have missed our dinner reservation the driver was a pleasant college student with a neat clean car we used uber during the olympics in rio last summer and it was cheap and the drivers were quick,best
04/03/2017,1,have been driving for uber for 3 weeks and they take almost half the fare and call it a booking fees and then another fare fee they dont charge enough they encourage people not to tip they let passengers cancel and dont compensate for drivers time they dont tell you the final destination until passenger is sitting in the cari could go on and on they use drivers to make millions but really could care less about them why can a passenger see picture of me but i cant see a picture of them so many issues that im shocked they are still in business,worst
03/03/2017,1,uber does not care about you i was charged 153 for a ride ive taken many times and never paid over 7 they adjusted my fee the next morning and claimed the driver let us know that there was an issue that prevented this trip from being timed properly and they added on charges to reflect that after dealing with a new customer rep on every question and getting the same explanation as above i moved to challenge it with my bank enabling fraud and horrible customer service zero stars should be possible,worst
03/03/2017,4,ive only used uber and its generally very good but on 2 occasion out of 10 either never showed or couldnt find my location which is very inconvenient i had to find alternate method,best
03/03/2017,4,my first experience with uber was in san diego my wife and i had attended an event at the union station and wanted a ride back to our hotel we called taxi but the message was that they did not have any vehicles in the area but we could call back in an hour to inquire again we then downloaded the uber app and less than 5 minutes later an uber was there,best
02/03/2017,1,uber is thirsty for money even when they know they cannot pick you up within the time stated they make you wait and charge you a cancellation fee if you dare to choose another option this company is on a downward spiral up with lyft down with uber how dare you disappoint a customer during mardi gras season,worst
02/03/2017,1,i live in las vegas nv and had an experience with one of their drivers tailgating me on the freeway w passenger in their car i have sent them messages through their website and every other form of social media to just let them know they need to check their drivers more thoroughly and they are nitwits i am getting canned responses and no one is acknowledging the issue at hand sounds like a real winning company thats for sure,worst
02/03/2017,1,i have been using uber for quite some time now normally through the app but since im fighting with my phone company i have been ordering via internet at mubercom i normally take the pool because it is cheaper obviously but mubercom doesnt provide fair quotes for the pool i have to cross reference with uberx first to ensure no surging then make pool request so i did that like normal and the price was 1116 so i figured the pool should be at least less than 11 to my surprise i paid 1552 i even took a screenshot and sent it over to uber but no reply except the automated message straight rip off use lyft,worst
02/03/2017,1,i was going out with some friends and we decided to all get an uber we called the uber to come pick us up at my apartment we gave him the address and he drove us to our destination it was a long ride so we tried to talk to him he was very rude with us and gave us short one word sarcastic answers when he dropped us off it wasnt anywhere close to our destination and we had to walk two miles to get there this was not a good uber experience,worst
02/03/2017,5,i used uber last weekend for the first time and both my drivers were amazing i felt very comfortable and safe found the experience very good,best
01/03/2017,1,on a recent ride there were 5 of us jammed into a little uber car with our suitcases and the ride cost me more than the taxi i took going to the airport watch out for extra charges user fees the company is very greedy just imagine how much the company made off the five of us per hour,worst
01/03/2017,1,uber tempt you with a cheap fare when you request the ride only to find they charged you double to the same destination and no tolls also the driver cancelled the job and they still charged me when i complained they said they refunded me but its not true and never received any refund,worst
01/03/2017,1,ive had more than one experience where you request an uber they confirm pick up then never show myself and my friend stood for a half hour at 10 pm at night waiting because the driver called and said they would be right there it was dark and we were 2 women standing there on the street feeling unsafe as we waited then for the next 2 days i had to deal with uber charging my card for the cancellation they wanted to satisfy me with a 500 credit for the whole inconvenience seriously very unreliable and not very worried about customer safety and satisfaction,worst
27/02/2017,1,i called and set up my uber ride as i was waiting for him i saw that he was making wrong turns and driving away from me i called his contact number and received a message from his phone that he was not receiving calls at this time so i texted him that he was going the wrong way he did not respond i then saw that he was just sitting not moving anymore i texted him again and he still did not respond after a while i cancelled the ride and reorder a new ride who got to me in 3 minutes,worst
27/02/2017,1,uber is one of the most shady unethical companies ever created i stopped driving for them over a year ago but decided to try ubereats as a delivery person i figured it would be better because i wouldnt have to drive people  boy was i wrong first they take 35 of every delivery then they dont have enough delivery drivers so i noticed i was driving 15 to 20 mins to reach a restaurant which you are not compensated for to pick up an order that is being delivered to a location that may be 2 to 3 mins away giving the driver a whopping 286 for that delivery i have also gone to pick up orders only to arrive at the restaurant to find out the order was cancelled and uber doesnt compensate the driver with a cancellation fee the order still showed active in my app but nobody took the time to notify me,worst
27/02/2017,1,my promos return back while i can ride_x000d_my promos return back while i can ride_x000d_my promos return back while i can ride_x000d_my promos return back while i can ride_x000d_my promos return back while i can ridemy promos return back while i can ride_x000d_my promos return back while i can ride_x000d_my promos return back while i can ride,worst
26/02/2017,1,our 15 year old boys hailed an uber ride late friday night february 24 2017  welllets just say they aided in our boys running away from home  check out their rules and it says you need to be 18 to call for a ride or have parental permission  ummnot 18 and no permission  good job uber,worst
26/02/2017,1,i want to start off by saying i will never use uber again  first off every time i take a trip i know the rate is a certain price doesnt matter that i go home at a certain time of the day i know it has always been this price i been riding this specific route for some time but today took that same trip  literally price said the same thing  so the price is between 15 to 16 bucks  so literally get in the uber of course  literally was having problems with the app cause there always some problem with there app  got home to my place to look  see that i was charged 37 for my ride when i was charged wrong for like the 4th or 5th time before it has happened they reversed it now they could not reverse it so in short screwed me over  now they are talking about they said i went past my location when i didnt so now im letting everyone know do not use uber because they are disrespectful  will not reverse me for money,worst
24/02/2017,1,nothing good about uber_x000d_use       arro         app instead_x000d_download arro on your phone_x000d_much better then uber _x000d_no surge pricing ever,worst
24/02/2017,1,they are not giving there service in kanpur   the 11th biggest city  very very poor why is it if they take money out of your account for the uber rides that they have to take additional money which they say its an authorization hold but they do not put it back for at least eight days and this is money that i cannot access and another thing if you have an uber gift card they still want to put monies from the ride from your checking account on hold when it is confirmed that they will get paid by the uber gift card i just uber cabs ,worst
23/02/2017,1,i arrived in las vegas 22117 called uber  driver judylynn  acted very nice etc asked if i wanted to charge my cell phone not thinking that it wasnt necessary i gave it to her to charge she dropped me off at a hotel on the strip i soon realized i left my phone in her car gone  you cant get in touch with uber by phone she wont return it i am going to call the lvmpd and report it stolen and get the security video this is horse manure  what the hell is wrong with people some youre fired,worst
22/02/2017,1,how do they keep getting away with things i use uber everyday multiple times a day ive had drivers blow stop signs and drive recklessly etc i needed an uber the other night so i used my app and i was connected to mohammed he immediately calls me to tell me he is over 20 min away even though my app which has always been accurate said he is 12 min away i told him i would wait 30 min later since he obviously took his sweet  time he pulls up more than halfway up the block i walk towards him and as im about to open the door on the drivers passenger side he drives off he actually couldve hit me and hurt me i called him repeatedly with no answer he then pulls up on the other end of the block on a main road as i speed walk towards him waving my arms he drove off again i then saw him drive by again and drive around the neighborhood and park around the block from me as you can see it on the app i called him but nothing ,worst
22/02/2017,5,first i want to say ive used ubers for a few months and never had a problem wanted to write what happened and let others know uber is great a friend always used uber in phila i had no idea what it was i recently moved to florida  took a trip back home to phila via tampa airport the cost for an uber to airport was 27 and i gave a tip on my way back from the tampa airport i would also use an uber wrong again no idea that ubers were not allowed near the airport after my flight got in late evening i got online to summon an uber the site would not pull up i tried again and again to no avail,best
22/02/2017,1,i had the experience of being stolen from by an uber customer despite contacting uber using the police as legally expectations uber has declined to give the police the information they need to prosecute their thieving customer its sad that uber came into the kenyan market and is above the kenya police they have made it impossible to get reprieve on crimes committed by their drivers and customers to get to their security team is an email nightmare they have no phone communication and have a confused staff who keep sending junk mail despite the complaints,worst
22/02/2017,3,i was charged for a trip i didnt take the person took the uber from bridgeport to trumbull their system of complaining is awful i keep saying the i  did not take the trip was charged wrongful the thing respond back check if your family use your app or whatever i have no family here the driver took a wrong person _x000d_we need a human being in their customers service or u guys do because i deleted that thing i was so pissed i dont have kids yet to be responsible of someone yes it was 13 dollars some changes thats lunch and dinner to me _x000d_it awful,average
21/02/2017,1,be careful as uber is getting sloppy with overcharges not providing credits and charging cancellation fees when it was not me who canceled this all happened within the last week uber was late in arrival twice in the last week they sent me a text message each time stating they would credit the next fare it was only 199 for each ride i never keep the text messages as i dont remember having this sort of problem i ride quite a bit so i didnt think anything of the credits until the a couple days after the 2nd ride,worst
17/02/2017,1,we all know uber is lousy try lyft instead but heres another example arriving at the fort lauderdale airport tried to do an uber it was accepted by the driver then they called and cancelled saying it was too early for them they told me to go to the app and cancel it myself i assume so they could charge me and not get in trouble for cancelling a ride this happened a second time with a different driver exactly the same then finally the 3rd one arrived uber didnt charge my credit card for the 2 cancelled fees instead they charged it for the entire amount of the 2 rides i didnt take and they list it on their site as a cancelled so if i wasnt paying close attention to my credit card transactions it would have gone unnoticed ,worst
17/02/2017,1,we had a flight at sfo and uber never arrived at the time we ask to be picked up they sent me three different messages they said that they would be 15 minutes then 35 minutes then 45 minutes we cansal and drove ourselves and miss our flight i sent  sent my complain and they said that the driver was on time i dont know why they could not see the message that the driver sent  and at what time i needed to be picked up never gain i will use there service i will never recommend them,worst
16/02/2017,1,i saw the commercials and needed transportation as i am disabled and my knees and legs are also weakened i opened a uber account added a promo code and thought i was set for my first trip wrong i was refused pick up 5 times and was stranded i tried walking but my legs gave way and fell on the side of the road a stranger helped me and gave me a ride home i contacted the company and they stated the account problem is fine on next ride i was dropped off by a family member before his work then called uber again and again i was refused a ride so i had to pay 2500 out of pocket as i had my granddaughter which had to be dropped off home then myself,worst
16/02/2017,1,i purchased a flat fare package in nyc and could use it in all 5 boroughs for 299 uber pool or 599 uberx the fare has to be below 30 i take an uber pool that clearly quoted 299i have a screenshot and was charged 4100 i contacted uber customer service which sucks and was told the driver had an issue which prevented this trip from being timed according to proper pick up and drop off it clearly states 299 and they felt the driver had to be compensated this company is putting out fake advertisements and charging a totally different fee without the customers consent,worst
16/02/2017,1,here is what i sent i am sick of your fraudulent charging cancellation fees when i cancel within seconds of ordering a car a popup warns that there may be a fee for canceling more than 5 minutes after ordering yet you regularly charge a cancellation fee i have asked your customer service people to escalate to your legal department this is an illegal practice then i have to dispute the charges you are gambling that most people wont complain or wont notice i notice today i canceled two cars within seconds of ordering because the eta was too long i got charged and your customer service is refusing to refund me this illegal charge disgusting i will inform every legal authority i can think of in order to protect the public meanwhile i demand a refund for my two appropriate per your rules cancellations,worst
16/02/2017,1,last nite i got a ride to the hospitali have a bad legi can see hospital from my houseso i thought i would try uber this was my thrid ride i get a cab all the time he picker me up at my housei guess he was in a bad mood that happens i understand that when we got there he charged me 700 my cab costs me 400 dollars i was robbed and when i went i was pissed i have been there 20 years and i told myy people you just lost a ton of buss every one was going to try it but not now and how do you know if my ride was 1 that got recorder for my free rides in the future not that i will ever use it againyou lost a lot of buss thanks captain tom 273,worst
15/02/2017,1,we booked  confirmed pickup in anna maria fl to pie 4 am fri the 10th no show lost our flight so had to get another from tampa to omaha which cost 4 of us 220000 did talk to someone at uber  they said nothing they can or will do shouldnt they have insurance for something like this never again  not done with this yet,worst
15/02/2017,1,supposedly uber is meant to be cashless per their response below unless you got my driver  the ride from boca toojays deli on glades rd to wpb started with a stop at a gas station where the driver complained the cost to pay cash vs credit card was 25 more per gallon the ride then went well until we arrived in wpb where the drive said i do not that credit cards when i offered him my card this was fine as i always carry cash i asked how much he said like like 42 to which i said fine i handed the driver 60 and asked for 10 back he said he did not have a 10 and offered me a few ones,worst
15/02/2017,1,my uber ride from my home to walmart was enjoyable i paid 780 after shopping i turned on the uber app to request a ride everything was normal until the moment i pressed request ride the app moved to view the airport and asked me to select my location i backed out and tried again and the app still insisted that i select a location within the airport funny thing there was a blue dot on my real pick up location but the app was not allowing me to click on the blue dot when i manually entered my location it still swung back to the airport i had my 2 yr old with me and had no choice to agree to the ridiculous overcharging when i brought this to ubers attention i was dismissed and they gave me a response of it was higher because of the demand for the uber service yeah ok long story i was ripped off and uber gives no  i am not using this service ever again,worst
15/02/2017,1,i have been driving only two months but done with uber  i noticed how unfair the prices pay is so i decided to ask passangers to send me via text how much they actually paid after they got the email with how much their actual fare was and time and time again what i got paid based on fare was off by 14 on each trip  they steal from the drivers  not only they take their 20 they take more  when you report it on each trip they come back and say oh ok the fare will be adjusted not only they adjust it wrong but you never see that money ever  when will that adjustment hit your account  never  be aware you will pay more then 20 take its more like 35 most rides because if like the passanger pays 10 in reality they paid like 1314,worst
14/02/2017,1,undisclosed charges and fees  this company does not offer support to its driver partners they adjust fare payments without giving the driver notice and close http links to access driver support and withhold account information i havent received full payment for service rendered and can not reach a live person or received a chat response to resolve it,worst
11/02/2017,1,two days ago i took a trip with uber in santo domingo dominican republic i normally use this service every day another passenger with me on the trip forgot their phone in the car since then we have sent about 20 messages to uber customer service they finally determined that the driver found the phone but we are still waiting for it to be returned uber and the driver now have my direct contact information and yet the only way i can get any feedback is through the uber customer service system i think that in such cases uber should make it easier for the driver and customer to communicate directly i will no longer be using uber or recommending their services after this incident we just want our item returned and i no longer trust this service its reliability or safety rating,worst
11/02/2017,1,let me start by saying that i have a disability my team in my office decide to have lunch at clydes in chinatown the driver taking me to me to chinatown did pick me up in front of our building but want i did not like about him is that he keep trying to invite himself to lunch the return was a nightmare i was watching the driver going around in circles i tried calling him but he did not answer he finally called me i could barely understand him he wanted me to meet him almost a block away i told him i have and disability and needed him to pick me up in front of clydes he then just cancelled my ride,worst
11/02/2017,2,just wrote about the high driver going to downtown nashville  wanted also to mention the ride back to hotel  the 2nd driver was a young man looked to be around early 20s  the car was very old and although it seemed cleaned out it smelled horrible  the thick stench of cigarettes literally made me sick  we tried to converse with him and he hardly said two words he really gave me a creepy feeling like we were in a car with someone with serious mental issues only nice way to put it    i think id feel safer in a regular taxi any day   i have to say though that i had a really good experience with two drivers i used in destin fl  but the two i got in nashville made me not want to chance uber ever again,worst
10/02/2017,1,regardless of what uber says they could care less about driver earnings they are just interested in signing up new drivers last saturday night in ocean city maryland a coastal town which runs about 7 miles long had 11 drivers that is one for every 2000 feet of roadway that is nothing but total bs about every three days i get a message from uber offering a 350 bonus if i refer a new driver and they make 50 trips hey uber how about concentrating on the drivers you have and making your driver app work,worst
10/02/2017,1,uber doesnt care for its drivers so uber doesnt take any fuel charges for over 2 weeks then sends a letter explaining how it was their fault and they will correct the problem over two pay periods only take all the fuel charges from me in one pay and on top of that riders damage my vehicle and uber tells me pay 1000 deductible to file a claim they overcharge riders on the upfront pricing and takes over 25 of nearly all rides over 2 miles and its not fair that driving at night subjects me to being rated by drunk racists who in turn are the deciding factors to whether i am able to continue driving on the platform,worst
10/02/2017,1,so i rode about a week or two ago and i had a few hour drive  was already costing me enough and i was disrespected due to being trans and the driver stopped on the way never stopping the meter so i was charged  extra  wrote uber and they said they cant do nothing but say sorry and have an good day  wrote in over and over and there just like again we cant give you credit or anything have an good day_x000d_useless and an waste of time_x000d_never suggesting them to anyone _x000d_worst company in the world _x000d_wouldnt recommend them to anyone,worst
09/02/2017,1,i purchased an uber gift card and put 30 on the card i have been unable to use it because every time i try to book my ride it says we cannot accept this form of payment i have been back and forth via email with uber and have tried everything that they have told me to but nothing is working i have since had to pay out 47 in transportation costs because i cannot use my uber credit it shows up on my account but wont process uber has not been able to give me any solution nor have they attempted to refund my money i dont have money to just give away i want my 30 back do not purchase an uber gift card it will be a waste of money,worst
08/02/2017,1,uber driver was late and stopped 50 meters ahead of where he was supposed to be we wave him down but he doesnt come we call him he doesnt talk but hangs up then a couple of seconds later starts moving towards us at 5kmh_x000d_ i question if he is ok when he arrives as he seems either drunk or sleepy or just completely spaced out i dont want to risk the lives of myself and my partner and her  _x000d_ 5 year old son driver gets aggressive and doesnt want to drive us anymore after we waited for him for so long i tell him not to yell as he is scaring the 5 year old and its at this moment that he cancels the trip and orders us to get out of his car_x000d_ the 5 year old boy is getting out of the car with one leg on the ground when the driver decides to accelerate this fool is playing a game with his 1500kg car and a 20kg child we yell at him and i put the car in park so that he cant harm anyone we advised him we will be taking it up with the police_x000d_ its at this moment like an infant this driver begins playing the victim and starts pacing around his car while its in the middle of the road with doors open and hazards on a tantrum for the adult who realises what he has done is wrong and illegal_x000d_ i have contacted uber and am awaiting their call if im not happy i have an active social media presence and will escalate to the proper ombudsmen as well as the police_x000d_ i really hope uber do not defend this dangerous and irresponsible individual and resolve this quickly_x000d_ very very disappointed and angry_x000d_edit update  uber customer service if you can call it that is abysmal they are siding with the driver and banning the passenegers account whilst not revealing anything about their investigation hiding behind their privacy policy  strongly considering posting the pics and videos of the driver and his car online_x000d_customer service rep was abhi who didnt provide us with any resolution and in fact just made things much much worse please dont pretend to care about dangerous behaviour if you clearly dont,worst
06/02/2017,1,used uber probably about 10 times 98 of the time they arrived almost 30 minutes late and ended up at the wrong destination they didnt pay attention to the sign on the road showing the address nor did they have a reliable means of locating such a simple address absolutely ridiculous in the last few times i used them they also added a booking fee of 250 unimpressed in speaking with the drivers theyre not from the area and dont know where they are going relying solely on a gps one driver didnt even know his bearings n s e w that baffled me to no end as a result of this crappy service ive cancelled my account with them local cabs are only a few dollars more arrive on time and know exactly where they are going,worst
05/02/2017,1,this damn service has been charging me for rides that i havent used i just notice that on my bank statement that uber been charging me 3 to 4 rides a week i notify my bank and they pull over 50 rides in the past 90 days that i haven used im a otr truck driver and have 2 cars at home my next step is to report uber to the bbb and take them to court on this crap for now on ill take a cab and pay the extra money instead of getting ripped off by uber people stop using uber,worst
03/02/2017,5,the service was really quick and professional i liked it and i will definitely recommend it to my friends,best
02/02/2017,1,my vehicle inspection ran out uber gave me no notice i went and got it inspected and sent in the inspection papers to uber they emailed me back and said it was the wrong form you have to get uber forms to fill out but i could not respond back to that email to find out how to get those i tried for days to get in touch with uber about the form they have that you need but you cannot get in touch with anyone in any way they just reply from generalized questions on their website,worst
01/02/2017,1,i signed up through a google ad directly to ubers website for orange county drivers in ca which will receive 700 after signing up no conditions or terms listed i took pics and video of it because i read so many stories about them trying to cheat people i inquired after i signed up when i would get my bonus they then told me it was only 250 for oc drivers ,worst
01/02/2017,1,we have never used uber and did not know the procedure so a friend of ours called to confirm our 10 minute trip from her home to the airport the ride would cost us 60 we didnt know our friend charged it on her account of course when we got to the airport the driver removed our luggage and held out his hand we gave him 60 unknowingly that they are paid in advanced over the phone with a secured credit card payment he knew darn well it must of been a mistake no way anyone tips 60 for a 10 minute ride he did not say anything the driver kept the money,worst
